order_id,predicted_kpt_old,rider_wait_old,predicted_eta_old,predicted_kpt_new,rider_wait_new,predicted_eta_new,eta_error_old,eta_error_new,kpt_improvement_min,eta_accuracy_improvement_min,rider_idle_time_reduction_min,dispatch_strategy,system_load_score,fairness_index
1111,39.2,17.7,72.0,53.8,0.5,69.4,0.9,3.5,11.6,-2.6,17.2,Old_Static,0.41,0.75
1112,19.0,14.1,91.5,25.7,3.2,87.3,2.8,7.0,6.7,-4.2,10.9,AI_Dynamic,0.76,0.71
1113,11.3,8.6,31.2,15.2,1.2,27.7,0.4,3.9,3.9,-3.5,7.4,Old_Static,0.32,0.96
1114,21.8,18.3,51.9,36.4,2.0,50.2,2.6,4.3,12.8,-1.7,16.3,AI_Dynamic,0.27,0.78
1115,30.4,7.0,66.8,36.3,0.1,65.8,3.8,4.8,-1.1,-1.0,6.9,AI_Dynamic,0.13,0.77
1116,10.2,0.8,15.7,9.9,0.0,14.6,0.0,1.1,0.3,-1.1,0.8,AI_Dynamic,0.23,0.78
1117,30.0,7.8,48.7,33.1,2.7,46.7,0.1,1.9,3.1,-1.8,5.1,Old_Static,0.47,0.98
1118,12.7,1.2,51.5,7.9,0.7,46.2,1.3,4.0,2.6,-2.7,0.5,AI_Dynamic,0.66,1.0
1119,38.6,0.7,47.5,33.1,1.2,42.5,4.6,0.4,5.5,4.2,-0.5,Old_Static,0.23,0.84
1120,34.5,2.1,55.2,29.4,3.6,51.6,0.7,4.3,1.7,-3.6,-1.5,AI_Dynamic,0.2,0.81
1121,29.3,6.5,41.9,31.7,5.7,43.5,5.3,3.7,1.4,1.6,0.8,AI_Dynamic,0.47,0.77
1122,47.9,0.8,78.4,33.0,1.1,63.8,13.0,1.6,12.1,11.4,-0.3,AI_Dynamic,0.97,0.81
1123,13.6,13.0,64.7,21.3,2.3,61.7,1.3,1.7,7.7,-0.4,10.7,AI_Dynamic,0.3,0.89
1124,38.8,2.4,80.8,31.6,2.2,73.4,1.1,8.5,5.6,-7.4,0.2,AI_Dynamic,0.28,0.74
1125,28.5,2.5,57.3,21.5,0.7,48.5,2.0,6.8,-0.6,-4.8,1.8,AI_Dynamic,0.4,0.72
1126,8.2,5.9,28.5,5.7,0.3,20.4,3.6,4.5,-2.5,-0.9,5.6,AI_Dynamic,0.33,0.7
1127,4.9,7.1,31.0,7.6,1.8,28.4,5.3,7.9,2.3,-2.6,5.3,AI_Dynamic,0.61,0.71
1128,5.5,5.8,32.8,8.5,6.0,36.0,3.3,0.1,-0.6,3.2,-0.2,AI_Dynamic,0.98,0.93
1129,18.0,13.5,53.2,26.9,0.1,48.7,2.2,2.3,8.9,-0.1,13.4,AI_Dynamic,0.95,0.75
1130,45.2,2.7,76.0,31.2,0.6,59.9,14.3,1.8,13.6,12.5,2.1,AI_Dynamic,0.32,0.92
1131,13.1,13.0,52.9,23.6,2.8,53.2,1.3,1.0,6.3,0.3,10.2,AI_Dynamic,0.51,0.72
1132,18.0,5.0,67.1,19.8,7.3,71.2,3.5,7.6,-1.0,-4.1,-2.3,AI_Dynamic,0.55,0.89
1133,37.4,2.7,61.2,29.9,0.5,51.5,2.6,7.1,7.5,-4.5,2.2,AI_Dynamic,0.82,0.87
1134,17.1,7.0,49.8,20.4,1.3,47.4,0.6,1.8,1.5,-1.2,5.7,AI_Dynamic,0.5,1.0
1135,26.6,9.4,69.3,28.2,0.9,62.4,5.2,12.1,1.6,-6.9,8.5,AI_Dynamic,0.73,0.83
1136,36.0,0.3,48.1,27.0,3.0,41.8,10.9,4.6,9.0,6.3,-2.7,AI_Dynamic,0.7,0.77
1137,20.7,15.2,39.2,30.7,1.2,35.2,4.3,8.3,10.0,-4.0,14.0,AI_Dynamic,0.31,0.94
1138,6.6,0.0,25.0,6.1,0.6,25.1,3.3,3.2,0.5,0.1,-0.6,Old_Static,0.43,0.98
1139,37.3,2.9,61.8,33.6,3.3,58.5,0.6,2.7,3.7,-2.1,-0.4,Old_Static,0.38,0.72
1140,16.6,8.6,51.6,22.2,0.4,49.0,5.4,8.0,2.4,-2.6,8.2,AI_Dynamic,0.24,0.9
1141,59.0,1.1,76.3,46.1,0.1,62.4,7.7,6.2,12.9,1.5,1.0,AI_Dynamic,0.98,0.78
1142,21.5,0.9,89.5,22.6,3.7,93.4,5.7,1.8,-1.1,3.9,-2.8,Old_Static,0.3,0.94
1143,48.9,1.2,53.9,44.1,0.4,48.3,4.5,1.1,4.8,3.4,0.8,AI_Dynamic,0.48,0.74
1144,34.9,14.3,73.6,38.3,0.5,63.2,1.0,11.4,3.4,-10.4,13.8,AI_Dynamic,0.25,0.95
1145,25.1,19.9,53.8,41.3,0.8,50.9,1.2,4.1,14.4,-2.9,19.1,AI_Dynamic,0.69,0.75
1146,31.1,16.0,69.9,44.8,2.3,69.9,2.4,2.4,9.1,0.0,13.7,AI_Dynamic,0.58,0.87
1147,42.4,15.2,77.2,51.9,0.3,71.8,3.6,9.0,9.5,-5.4,14.9,AI_Dynamic,0.59,0.72
1148,6.3,0.9,31.7,5.0,1.5,31.0,6.5,7.2,1.3,-0.7,-0.6,AI_Dynamic,0.53,0.95
1149,32.2,0.6,35.4,29.4,2.5,34.5,4.3,5.2,1.0,-0.9,-1.9,AI_Dynamic,0.13,0.79
1150,25.4,6.0,50.2,28.0,8.0,54.8,0.1,4.7,0.2,-4.6,-2.0,AI_Dynamic,0.79,0.87
1151,19.1,2.9,27.4,16.3,0.3,22.0,1.9,7.3,2.8,-5.4,2.6,Old_Static,0.31,0.91
1152,16.4,13.0,41.3,25.5,0.8,38.2,2.4,5.5,7.7,-3.1,12.2,AI_Dynamic,0.41,0.81
1153,28.5,15.8,53.9,40.8,0.4,50.8,2.6,0.5,10.1,2.1,15.4,Old_Static,0.68,0.96
1154,39.4,1.6,62.0,29.8,1.4,52.2,11.0,1.2,9.6,9.8,0.2,Old_Static,0.44,0.9
1155,43.2,8.1,78.3,46.3,0.4,73.7,2.5,2.1,3.1,0.4,7.7,AI_Dynamic,0.89,0.86
1156,8.0,6.1,19.7,10.5,1.7,17.8,3.5,5.4,0.5,-1.9,4.4,Old_Static,1.0,0.75
1157,35.9,8.8,54.3,40.2,1.1,50.9,5.0,8.4,4.1,-3.4,7.7,AI_Dynamic,0.34,0.79
1158,23.7,13.1,53.3,30.9,0.9,48.3,2.8,7.8,7.2,-5.0,12.2,Old_Static,0.46,0.77
1159,51.9,6.3,81.2,51.6,0.1,74.7,3.0,3.5,-0.3,-0.5,6.2,AI_Dynamic,0.96,0.84
1160,51.8,0.7,77.8,37.8,2.8,65.9,7.3,4.6,13.2,2.7,-2.1,Old_Static,0.88,0.72
1161,45.2,0.4,64.7,35.4,0.6,55.1,5.4,4.2,4.6,1.2,-0.2,AI_Dynamic,0.94,0.7
1162,24.6,2.8,58.0,21.4,0.0,52.0,1.1,4.9,3.2,-3.8,2.8,AI_Dynamic,0.21,0.76
1163,26.1,19.0,65.3,42.5,8.0,70.7,2.0,7.4,12.4,-5.4,11.0,Old_Static,0.7,0.74
1164,40.6,0.2,75.3,27.7,3.8,66.0,5.3,4.0,10.9,1.3,-3.6,AI_Dynamic,0.52,0.85
1165,12.8,0.2,33.6,6.2,4.9,31.7,3.0,4.9,0.6,-1.9,-4.7,AI_Dynamic,0.77,0.72
1166,48.4,0.0,62.7,32.6,1.5,48.4,4.1,10.2,10.8,-6.1,-1.5,AI_Dynamic,0.9,0.95
1167,14.7,0.7,54.3,14.7,1.5,55.1,1.6,0.8,0.0,0.8,-0.8,AI_Dynamic,0.43,0.85
1168,7.5,6.3,20.1,8.5,1.2,16.0,4.8,8.9,1.0,-4.1,5.1,Old_Static,0.21,0.83
1169,45.9,6.7,99.1,45.8,1.5,93.8,3.4,8.7,-0.1,-5.3,5.2,AI_Dynamic,0.18,0.98
1170,20.6,5.8,89.4,25.8,2.9,91.7,2.6,4.9,-2.8,-2.3,2.9,AI_Dynamic,0.53,0.74
1171,62.4,0.6,79.5,48.1,0.8,65.4,9.6,4.5,11.9,5.1,-0.2,AI_Dynamic,0.22,0.96
1172,55.0,2.7,77.1,42.8,2.2,64.4,3.7,9.0,7.0,-5.3,0.5,AI_Dynamic,0.18,0.76
1173,56.3,0.1,68.8,39.8,6.4,58.6,12.8,2.6,13.3,10.2,-6.3,AI_Dynamic,0.1,0.76
1174,10.4,4.7,35.5,11.4,0.2,32.0,2.1,1.4,-0.8,0.7,4.5,AI_Dynamic,0.91,0.9
1175,19.8,1.2,77.2,13.8,8.0,78.0,0.9,0.1,5.8,0.8,-6.8,Old_Static,0.31,0.84
1176,11.1,2.6,18.9,13.6,3.1,21.9,0.6,2.4,-2.5,-1.8,-0.5,AI_Dynamic,0.1,0.95
1177,38.4,3.0,57.6,28.1,7.1,51.4,5.6,0.6,9.3,5.0,-4.1,AI_Dynamic,0.38,0.85
1178,25.3,10.4,59.8,30.2,1.1,55.4,2.2,6.6,4.9,-4.4,9.3,AI_Dynamic,0.76,0.87
1179,26.0,1.8,48.0,19.8,2.3,42.3,7.4,1.7,6.2,5.7,-0.5,Old_Static,0.34,0.83
1180,38.4,0.0,69.8,27.8,8.0,67.2,1.2,3.8,6.4,-2.6,-8.0,AI_Dynamic,0.89,0.88
1181,31.0,9.1,71.9,37.3,8.0,77.1,3.9,1.3,2.7,2.6,1.1,Old_Static,0.43,0.83
1182,17.3,5.7,69.0,18.6,0.2,64.8,1.3,2.9,0.9,-1.6,5.5,AI_Dynamic,0.72,0.71
1183,59.9,0.7,71.1,48.5,0.6,59.6,1.3,10.2,3.8,-8.9,0.1,Old_Static,0.12,0.98
1184,21.0,14.0,43.4,29.7,1.3,39.4,3.5,0.5,8.7,3.0,12.7,AI_Dynamic,0.88,0.98
1185,39.7,1.9,58.7,27.6,1.2,45.9,10.1,2.7,6.5,7.4,0.7,AI_Dynamic,0.87,0.86
1186,16.6,0.0,46.1,17.9,3.1,50.5,1.1,3.3,-1.3,-2.2,-3.1,Old_Static,0.82,0.93
1187,63.7,0.2,68.2,54.1,2.6,61.0,8.8,1.6,9.6,7.2,-2.4,AI_Dynamic,0.8,0.93
1188,27.4,8.5,43.6,33.4,0.0,41.1,1.9,4.4,1.8,-2.5,8.5,Old_Static,0.4,0.78
1189,47.6,2.3,92.8,32.4,1.1,76.4,13.0,3.4,11.0,9.6,1.2,AI_Dynamic,0.65,0.88
1190,15.3,1.6,37.9,14.2,1.0,36.2,1.5,3.2,1.1,-1.7,0.6,Old_Static,0.79,0.83
1191,14.8,0.7,55.0,16.5,3.4,59.4,5.9,1.5,-1.7,4.4,-2.7,AI_Dynamic,0.32,0.84
1192,28.6,5.2,81.5,32.3,0.4,80.4,2.4,3.5,-2.5,-1.1,4.8,Old_Static,0.37,0.94
1193,22.7,12.4,73.9,30.3,1.4,70.5,3.9,7.3,7.6,-3.4,11.0,AI_Dynamic,0.21,0.76
1194,28.0,16.1,112.9,42.1,2.5,113.4,0.6,0.1,8.9,0.5,13.6,AI_Dynamic,0.3,0.75
1195,14.1,13.7,69.8,23.7,5.5,71.2,5.1,3.7,8.6,1.4,8.2,Old_Static,0.87,0.99
1196,46.4,0.5,64.8,45.1,3.3,66.3,7.2,5.7,1.3,1.5,-2.8,AI_Dynamic,0.3,0.83
1197,32.9,2.9,47.8,23.9,1.5,37.4,3.4,7.0,9.0,-3.6,1.4,AI_Dynamic,0.41,0.92
1198,8.1,9.0,43.7,13.5,4.0,44.1,5.0,4.6,3.4,0.4,5.0,AI_Dynamic,0.26,0.97
1199,11.7,2.3,45.4,7.7,2.6,41.7,0.4,4.1,3.8,-3.7,-0.3,AI_Dynamic,0.98,0.76
1200,56.1,1.3,93.7,37.2,0.2,73.7,13.5,6.5,16.3,7.0,1.1,AI_Dynamic,0.55,0.94
1201,7.4,0.8,44.9,6.9,0.1,43.7,1.6,2.8,0.5,-1.2,0.7,AI_Dynamic,0.56,0.79
1202,23.0,1.4,47.6,21.3,1.6,46.1,3.2,4.7,-1.3,-1.5,-0.2,AI_Dynamic,0.84,0.81
1203,28.6,1.3,97.3,28.4,2.3,98.1,3.6,2.8,0.2,0.8,-1.0,AI_Dynamic,0.35,0.96
1204,35.8,1.6,79.6,31.7,0.6,74.5,2.4,2.7,4.1,-0.3,1.0,AI_Dynamic,0.85,0.89
1205,28.4,5.9,62.1,29.2,1.9,58.9,0.6,2.6,0.8,-2.0,4.0,AI_Dynamic,0.26,0.95
1206,25.0,18.9,51.5,35.0,1.4,44.0,0.9,8.4,10.0,-7.5,17.5,AI_Dynamic,0.37,0.9
1207,21.9,1.6,40.7,22.9,0.3,40.4,1.4,1.7,-1.0,-0.3,1.3,AI_Dynamic,0.77,0.99
1208,45.0,0.2,59.1,35.9,0.2,50.0,2.9,6.2,4.5,-3.3,0.0,AI_Dynamic,0.65,0.99
1209,26.3,1.8,43.8,23.9,1.2,40.8,1.7,4.7,0.6,-3.0,0.6,Old_Static,0.91,0.85
1210,10.4,5.4,21.5,11.6,0.4,17.7,0.4,3.4,0.4,-3.0,5.0,Old_Static,0.59,0.79
1211,25.7,2.8,52.3,14.9,1.1,39.8,3.5,9.0,5.2,-5.5,1.7,AI_Dynamic,0.14,0.72
1212,63.0,2.5,110.7,45.0,3.6,93.8,17.5,0.6,18.0,16.9,-1.1,AI_Dynamic,0.8,0.78
1213,20.8,10.6,56.3,25.1,0.0,50.0,2.7,9.0,4.3,-6.3,10.6,AI_Dynamic,0.85,0.88
1214,53.6,1.2,72.0,36.2,3.5,56.9,10.0,5.1,15.6,4.9,-2.3,AI_Dynamic,0.55,0.95
1215,14.3,11.9,51.7,23.3,1.6,50.4,2.5,1.2,5.6,1.3,10.3,AI_Dynamic,0.91,0.82
1216,57.8,2.1,83.4,42.6,2.8,68.9,14.8,0.3,15.2,14.5,-0.7,AI_Dynamic,0.17,0.96
1217,51.3,1.8,71.2,36.4,5.6,60.1,12.2,1.1,14.9,11.1,-3.8,AI_Dynamic,0.84,0.8
1218,19.9,2.6,62.0,13.1,0.3,52.9,5.4,3.7,4.0,1.7,2.3,AI_Dynamic,0.39,0.97
1219,51.4,2.0,74.5,48.9,2.9,72.9,1.5,0.1,2.5,1.4,-0.9,AI_Dynamic,0.53,0.98
1220,33.8,6.1,64.8,35.4,0.0,60.3,0.5,5.0,1.4,-4.5,6.1,AI_Dynamic,0.24,0.94
1221,33.3,12.7,96.9,39.4,0.1,90.4,1.7,4.8,6.1,-3.1,12.6,AI_Dynamic,0.61,0.92
1222,23.0,18.4,70.0,37.1,2.4,68.1,1.6,0.3,13.5,1.3,16.0,AI_Dynamic,0.91,0.71
1223,37.1,0.6,52.6,28.1,2.3,45.3,3.3,10.6,2.0,-7.3,-1.7,Old_Static,0.51,0.75
1224,21.0,13.6,48.8,28.3,0.7,43.2,2.8,2.8,7.3,0.0,12.9,AI_Dynamic,0.23,0.98
1225,17.9,0.7,35.3,13.9,1.4,32.0,1.6,1.7,4.0,-0.1,-0.7,AI_Dynamic,0.17,0.88
1226,38.2,1.1,67.5,26.9,0.9,56.0,7.9,3.6,7.1,4.3,0.2,AI_Dynamic,0.18,1.0
1227,25.5,1.7,29.8,20.5,0.1,23.2,3.0,3.6,3.4,-0.6,1.6,AI_Dynamic,0.9,0.89
1228,30.3,1.0,63.8,29.3,7.2,69.0,2.8,2.4,1.0,0.4,-6.2,AI_Dynamic,0.71,0.97
1229,73.2,0.4,123.3,56.8,0.7,107.2,14.1,2.0,16.4,12.1,-0.3,AI_Dynamic,0.64,0.74
1230,30.2,8.3,62.6,35.7,0.4,60.2,2.9,0.5,1.9,2.4,7.9,AI_Dynamic,0.78,0.7
1231,12.3,7.2,82.3,16.1,4.2,83.1,0.4,0.4,1.4,0.0,3.0,AI_Dynamic,0.1,0.96
1232,4.4,5.2,40.5,5.3,0.3,36.5,1.7,2.3,0.3,-0.6,4.9,AI_Dynamic,0.52,0.7
1233,52.8,1.8,65.1,37.5,5.2,53.2,9.7,2.2,14.5,7.5,-3.4,AI_Dynamic,0.84,0.94
1234,27.8,16.4,63.7,39.1,1.3,59.9,1.6,2.2,11.3,-0.6,15.1,AI_Dynamic,0.64,0.8
1235,34.4,2.0,57.2,27.4,1.2,49.4,2.3,10.1,4.2,-7.8,0.8,AI_Dynamic,0.3,0.95
1236,7.3,0.9,75.3,5.0,4.1,76.2,1.1,2.0,2.3,-0.9,-3.2,AI_Dynamic,0.47,0.87
1237,44.4,2.2,67.7,32.5,0.7,54.3,7.6,5.8,11.9,1.8,1.5,Old_Static,0.45,0.74
1238,17.5,8.7,44.4,22.1,0.5,40.8,0.2,3.4,3.6,-3.2,8.2,AI_Dynamic,0.93,0.88
1239,28.2,1.1,50.6,21.4,0.7,43.4,0.4,6.8,3.4,-6.4,0.4,AI_Dynamic,0.81,0.97
1240,23.7,2.4,49.1,20.3,0.6,43.9,1.4,6.6,-2.4,-5.2,1.8,AI_Dynamic,0.71,0.99
1241,47.5,1.5,58.9,42.1,2.5,54.5,2.5,6.9,4.0,-4.4,-1.0,AI_Dynamic,0.58,0.74
1242,15.1,1.1,37.8,12.1,1.0,34.7,0.8,3.9,1.6,-3.1,0.1,AI_Dynamic,0.3,0.91
1243,55.8,1.4,101.9,46.4,1.2,92.3,7.3,2.3,9.4,5.0,0.2,AI_Dynamic,0.83,0.88
1244,34.7,11.0,88.4,40.6,0.8,84.1,0.6,4.9,5.9,-4.3,10.2,AI_Dynamic,0.37,0.93
1245,23.3,2.0,51.0,21.9,0.5,48.1,2.4,0.5,1.4,1.9,1.5,AI_Dynamic,0.14,0.74
1246,54.4,1.2,87.6,38.6,0.3,70.9,14.4,2.3,15.8,12.1,0.9,AI_Dynamic,0.16,0.81
1247,28.0,7.5,68.0,31.0,0.5,64.0,1.2,5.2,2.8,-4.0,7.0,AI_Dynamic,0.57,0.93
1248,30.0,6.9,57.6,33.6,0.9,55.2,1.8,0.6,1.0,1.2,6.0,Old_Static,0.27,0.95
1249,18.5,13.7,60.1,29.4,3.5,60.8,1.0,1.7,7.3,-0.7,10.2,AI_Dynamic,0.1,0.74
1250,61.5,2.4,105.7,48.5,2.9,93.2,7.5,5.0,13.0,2.5,-0.5,AI_Dynamic,0.85,0.88
1251,19.6,6.6,37.0,19.4,0.4,30.6,1.8,4.6,-0.2,-2.8,6.2,AI_Dynamic,0.53,0.81
1252,48.8,1.7,78.5,43.2,8.0,79.2,6.0,6.7,5.2,-0.7,-6.3,AI_Dynamic,0.99,1.0
1253,35.8,6.7,59.8,35.9,3.5,56.7,2.7,5.8,0.1,-3.1,3.2,AI_Dynamic,0.89,0.79
1254,33.6,0.9,40.0,31.0,8.0,44.5,6.1,1.6,2.0,4.5,-7.1,AI_Dynamic,0.25,0.79
1255,31.9,1.9,117.5,23.8,2.2,109.7,6.3,1.5,6.5,4.8,-0.3,Old_Static,0.41,0.91
1256,23.6,11.3,52.0,30.5,0.8,48.4,3.4,7.0,6.5,-3.6,10.5,AI_Dynamic,0.64,0.91
1257,11.4,11.8,28.4,18.4,0.9,24.5,3.9,7.8,7.0,-3.9,10.9,AI_Dynamic,0.53,0.72
1258,53.7,1.5,70.8,47.6,3.5,66.7,0.0,4.1,6.1,-4.1,-2.0,AI_Dynamic,0.96,0.86
1259,42.7,7.7,74.3,50.0,2.8,76.7,4.0,1.6,-1.1,2.4,4.9,Old_Static,0.35,0.97
1260,50.4,0.4,57.5,49.1,6.9,62.7,1.4,3.8,1.3,-2.4,-6.5,AI_Dynamic,0.49,0.88
1261,47.1,2.9,60.2,30.9,0.6,41.7,14.9,3.6,10.6,11.3,2.3,AI_Dynamic,0.39,0.98
1262,19.9,7.5,46.5,21.9,2.7,43.7,0.4,3.2,2.0,-2.8,4.8,AI_Dynamic,0.19,0.95
1263,47.7,2.8,70.9,32.9,0.5,53.8,15.4,1.7,14.8,13.7,2.3,AI_Dynamic,0.97,0.86
1264,38.6,2.4,46.4,33.3,0.7,39.4,1.5,8.5,-0.5,-7.0,1.7,AI_Dynamic,0.41,0.83
1265,45.6,1.6,71.9,34.2,0.3,59.2,3.7,9.0,7.4,-5.3,1.3,Old_Static,0.53,0.92
1266,20.6,1.7,25.4,15.7,1.5,20.3,2.6,7.7,4.9,-5.1,0.2,Old_Static,0.12,0.89
1267,42.8,9.6,59.9,47.9,1.1,56.5,2.4,5.8,4.9,-3.4,8.5,AI_Dynamic,0.65,0.8
1268,19.4,16.8,59.4,32.6,1.6,57.4,0.6,2.6,11.2,-2.0,15.2,AI_Dynamic,0.25,0.85
1269,19.6,7.8,44.7,20.1,3.5,40.9,4.4,8.2,0.5,-3.8,4.3,AI_Dynamic,0.13,0.84
1270,23.0,5.3,37.2,25.5,0.0,34.4,2.3,0.5,-1.1,1.8,5.3,AI_Dynamic,0.94,0.92
1271,46.8,1.3,52.2,33.4,3.3,40.8,10.0,1.4,9.8,8.6,-2.0,AI_Dynamic,0.69,0.89
1272,33.3,1.4,54.5,30.5,2.5,52.8,1.0,2.7,-0.8,-1.7,-1.1,AI_Dynamic,0.87,0.84
1273,35.4,5.1,86.6,39.1,2.2,87.4,1.4,2.2,-2.7,-0.8,2.9,AI_Dynamic,0.72,0.8
1274,33.9,2.4,64.4,28.0,2.8,58.9,6.4,0.9,5.9,5.5,-0.4,AI_Dynamic,0.26,0.99
1275,27.0,0.7,74.7,21.4,3.8,72.2,0.1,2.4,5.6,-2.3,-3.1,Old_Static,0.52,0.75
1276,20.3,2.9,34.3,16.5,1.0,28.6,1.8,7.5,3.8,-5.7,1.9,Old_Static,0.48,0.79
1277,44.3,1.5,69.8,33.8,0.1,57.9,5.5,6.4,4.5,-0.9,1.4,AI_Dynamic,0.81,0.81
1278,14.3,13.1,53.2,22.7,5.1,53.6,2.4,2.8,8.4,-0.4,8.0,Old_Static,0.28,0.74
1279,21.8,6.5,87.4,24.0,5.3,88.4,5.1,4.1,1.6,1.0,1.2,AI_Dynamic,0.38,0.98
1280,23.1,2.5,52.4,25.0,0.0,51.8,2.5,3.1,-1.9,-0.6,2.5,AI_Dynamic,0.67,1.0
1281,19.0,7.5,39.0,24.7,1.0,38.2,1.7,0.9,0.1,0.8,6.5,AI_Dynamic,0.37,0.72
1282,38.8,5.4,69.9,39.3,0.5,65.5,3.2,7.6,0.5,-4.4,4.9,AI_Dynamic,0.92,0.75
1283,6.1,7.2,41.6,6.8,1.9,37.0,0.4,5.0,0.7,-4.6,5.3,AI_Dynamic,0.77,0.81
1284,22.4,18.0,76.7,34.1,1.1,71.5,1.8,7.0,11.7,-5.2,16.9,AI_Dynamic,0.38,0.74
1285,10.4,2.9,37.1,10.0,0.5,34.3,4.9,7.7,0.4,-2.8,2.4,AI_Dynamic,0.86,0.76
1286,40.5,1.4,55.1,32.5,0.8,46.5,6.6,2.0,8.0,4.6,0.6,Old_Static,0.44,0.96
1287,41.1,0.6,76.5,36.7,1.8,73.3,1.1,4.3,2.0,-3.2,-1.2,AI_Dynamic,0.64,0.8
1288,19.5,6.5,33.0,21.3,0.0,28.3,3.2,1.5,1.8,1.7,6.5,AI_Dynamic,0.33,0.89
1289,44.4,1.4,60.6,29.7,1.5,46.0,7.7,6.9,13.1,0.8,-0.1,Old_Static,0.35,0.8
1290,29.2,11.9,58.4,33.4,0.7,51.4,2.6,4.4,4.2,-1.8,11.2,AI_Dynamic,0.73,0.87
1291,28.3,2.3,41.6,28.1,1.5,40.6,3.9,4.9,0.2,-1.0,0.8,AI_Dynamic,0.94,0.82
1292,14.0,7.3,71.8,14.6,0.4,65.5,1.3,7.6,0.6,-6.3,6.9,Old_Static,0.19,0.73
1293,71.4,2.6,92.3,50.6,0.7,69.6,20.9,1.8,20.8,19.1,1.9,AI_Dynamic,0.19,0.98
1294,7.0,9.0,73.9,10.0,4.2,72.1,2.4,0.6,3.0,1.8,4.8,AI_Dynamic,0.8,0.81
1295,58.2,0.2,84.0,43.3,4.9,73.8,13.3,3.1,14.9,10.2,-4.7,AI_Dynamic,0.92,0.83
1296,36.6,2.1,74.2,33.2,0.1,68.8,0.1,5.5,3.4,-5.4,2.0,AI_Dynamic,0.53,0.76
1297,23.1,1.1,49.6,17.7,0.4,43.5,7.0,0.9,5.4,6.1,0.7,AI_Dynamic,0.42,0.92
1298,40.1,2.2,105.6,34.3,1.5,99.1,8.9,2.4,5.8,6.5,0.7,AI_Dynamic,0.14,0.81
1299,22.2,2.4,61.9,21.3,1.9,60.5,0.4,1.8,0.9,-1.4,0.5,AI_Dynamic,0.41,0.99
1300,62.4,1.2,68.3,48.3,1.1,54.1,8.4,5.8,12.9,2.6,0.1,AI_Dynamic,0.55,0.83
1301,59.4,1.2,64.1,42.8,8.0,54.3,11.5,1.7,14.0,9.8,-6.8,AI_Dynamic,0.65,0.75
1302,29.0,8.9,99.0,32.5,2.7,96.3,3.5,0.8,3.5,2.7,6.2,AI_Dynamic,0.3,0.96
1303,14.9,1.9,65.3,13.6,6.0,68.1,0.9,1.9,1.3,-1.0,-4.1,AI_Dynamic,0.64,0.87
1304,25.6,14.7,43.6,40.3,2.6,46.2,4.6,2.0,5.5,2.6,12.1,AI_Dynamic,0.18,0.94
1305,53.9,0.0,94.4,46.2,0.5,87.2,8.9,1.7,7.7,7.2,-0.5,AI_Dynamic,0.68,0.9
1306,19.0,0.6,44.9,13.0,1.1,39.4,5.4,0.1,5.8,5.3,-0.5,AI_Dynamic,0.52,0.71
1307,12.1,1.8,47.7,8.5,0.1,42.4,3.2,8.5,-0.4,-5.3,1.7,Old_Static,0.63,0.85
1308,9.0,1.0,33.4,6.2,3.4,33.0,3.3,3.7,2.2,-0.4,-2.4,AI_Dynamic,0.81,0.75
1309,18.2,1.1,26.1,11.7,1.0,19.5,1.3,5.3,5.5,-4.0,0.1,Old_Static,0.42,0.78
1310,17.2,10.5,35.4,23.2,4.3,35.2,0.7,0.9,5.8,-0.2,6.2,AI_Dynamic,0.68,0.89
1311,22.1,9.0,51.4,24.9,2.1,47.3,4.1,8.2,2.8,-4.1,6.9,AI_Dynamic,0.47,0.99
1312,29.9,2.6,102.0,26.3,1.5,97.3,4.2,8.9,-1.4,-4.7,1.1,Old_Static,0.75,0.81
1313,18.5,2.7,38.0,16.2,3.0,36.0,0.2,1.8,2.3,-1.6,-0.3,AI_Dynamic,0.84,0.98
1314,11.1,0.4,35.5,10.1,0.8,34.9,2.0,2.6,1.0,-0.6,-0.4,AI_Dynamic,0.48,0.85
1315,36.6,2.1,50.0,26.4,1.7,39.4,6.5,4.1,7.2,2.4,0.4,AI_Dynamic,0.55,0.75
1316,63.5,2.3,85.0,44.2,0.5,63.9,16.7,4.4,19.3,12.3,1.8,AI_Dynamic,0.11,0.85
1317,51.9,1.2,87.4,38.7,1.0,74.0,7.3,6.1,13.2,1.2,0.2,AI_Dynamic,0.79,0.79
1318,8.7,2.9,25.9,8.1,1.0,23.4,5.8,8.3,-0.4,-2.5,1.9,AI_Dynamic,0.52,0.85
1319,48.0,2.6,59.4,36.1,6.0,50.9,12.1,3.6,11.9,8.5,-3.4,AI_Dynamic,0.94,0.82
1320,18.4,6.7,41.5,21.3,2.8,40.5,1.4,2.4,1.3,-1.0,3.9,AI_Dynamic,0.8,0.71
1321,48.4,2.2,66.1,39.0,1.4,55.9,5.8,4.4,9.4,1.4,0.8,AI_Dynamic,0.18,0.83
1322,25.6,3.0,39.9,18.0,0.1,29.4,4.3,6.2,7.6,-1.9,2.9,Old_Static,0.64,0.75
1323,34.0,2.8,49.3,30.9,8.0,51.4,3.5,5.6,0.9,-2.1,-5.2,AI_Dynamic,0.24,0.89
1324,16.8,13.1,86.9,25.1,6.5,88.6,2.4,0.7,8.3,1.7,6.6,AI_Dynamic,0.44,0.93
1325,38.6,2.9,56.4,37.7,2.4,55.0,3.0,1.6,0.9,1.4,0.5,AI_Dynamic,0.36,0.89
