order_id,restaurant_id,rider_id,order_timestamp,items_count,order_complexity_score,map_routing_efficiency,num_traffic_signals,signal_wait_time_min,actual_prep_time_min,actual_delivery_time_min,distance_km,traffic_level,weather_condition,peak_hour_flag,order_status,customer_eta_given_min,actual_total_time_min
813,243,402,10/27/2023 10:35,1,2,0.85,5,1,38.6,29.9,7.3,Medium,Clear,0,Delivered,72,76.9
814,90,436,10/27/2023 16:10,7,1,1,3,1.1,13.3,13.3,4.5,Medium,Clear,0,Delivered,36,31.9
815,179,39,10/27/2023 18:14,8,5,0.86,24,13.8,38,42,8.8,High,Clear,0,Delivered,74,82.1
816,58,31,10/23/2023 11:25,8,4,0.84,9,3.7,23.5,41.2,10.5,High,Clear,0,Delivered,73,70.9
817,263,142,10/14/2023 21:18,1,4,0.84,11,0.7,32.5,13.3,7,Low,Clear,1,Delivered,60,53.5
818,136,320,10/6/2023 12:03,7,3,0.95,23,4,19.3,18,9.6,Low,Clear,1,Delivered,46,41.3
819,238,359,10/16/2023 12:58,2,2,0.81,4,2.2,18.4,12.9,1.7,High,Clear,1,Delivered,43,36.8
820,243,353,10/31/2023 1:56,7,2,0.96,7,5.2,35.3,15.1,2.7,High,Rain,0,Delivered,69,59.3
821,151,477,10/12/2023 11:17,6,5,0.97,16,1.2,18.3,18.4,6.1,Low,Clear,0,Delivered,43,41.1
822,247,44,10/24/2023 6:46,6,4,0.79,9,6.1,26.1,47.3,11.1,High,Clear,0,Delivered,95,82.8
823,219,188,10/22/2023 23:58,5,3,0.98,10,1.7,20.7,16.6,6.8,Medium,Clear,0,Delivered,49,40.7
824,9,353,10/5/2023 20:25,2,2,0.76,12,1.3,44.9,12,5.8,Low,Clear,1,Delivered,67,62.3
825,294,483,10/6/2023 1:58,4,4,0.95,20,8.9,35.4,44.3,7.6,High,Clear,0,Delivered,96,87.6
826,13,2,10/25/2023 22:23,5,2,0.75,3,0.8,24.1,10.5,2.4,Medium,Clear,0,Delivered,35,38.4
827,263,483,10/13/2023 9:42,3,1,0.92,16,5.8,27.7,34.3,8.2,Medium,Clear,0,Delivered,79,66.1
828,225,416,10/20/2023 5:58,3,2,0.99,5,1.4,8.2,11.6,2,Medium,Rain,0,Delivered,31,26.7
829,231,292,10/19/2023 11:30,2,2,0.72,21,1.9,44.9,26.9,7.3,Low,Rain,0,Delivered,80,77.2
830,178,494,10/21/2023 13:18,8,4,0.76,19,7.4,16,30.1,8.9,Medium,Clear,1,Delivered,52,50
831,247,311,10/11/2023 10:26,3,2,0.81,9,3,22.8,16.3,5.5,Medium,Clear,0,Delivered,48,44.4
832,67,370,10/9/2023 18:05,2,2,0.81,21,2.8,21.4,28.2,11,Low,Clear,0,Delivered,59,53.1
833,297,343,10/6/2023 16:03,7,1,0.75,7,2,30.3,8.6,2.7,Medium,Clear,0,Delivered,48,43.1
834,157,447,10/23/2023 14:39,4,2,0.85,6,1.5,15,11.5,2.9,Medium,Clear,1,Delivered,38,34.9
835,165,325,10/13/2023 8:44,6,2,0.94,7,3.1,37.1,31,6.7,High,Clear,0,Delivered,73,74
836,184,367,10/18/2023 2:31,4,4,0.94,11,9.8,26.2,68.3,11.2,High,Clear,0,Delivered,106,99.4
837,208,336,10/4/2023 13:03,2,3,0.84,4,0.6,42.7,24.5,5.3,Low,Heavy Rain,1,Delivered,76,70.9
838,16,296,10/20/2023 2:17,4,1,0.79,22,4.2,8.6,31.6,11.2,Medium,Clear,0,Delivered,50,48
839,300,24,10/25/2023 8:41,3,2,0.77,17,2.3,38.5,28.8,8.6,Low,Clear,0,Delivered,70,76
840,241,373,10/11/2023 17:58,7,3,0.91,6,0.4,34,20.5,9.6,Low,Rain,0,Delivered,67,57.8
841,230,442,10/22/2023 0:01,4,4,0.73,26,6.7,32.1,34.4,11.3,Medium,Clear,0,Delivered,76,76.5
842,18,104,10/15/2023 18:09,7,1,0.86,13,2.1,41.5,19.6,7.3,Low,Rain,0,Delivered,74,67.8
843,147,412,10/17/2023 12:51,3,4,0.86,10,8.5,32.7,31.5,8.1,High,Clear,1,Delivered,80,73.1
844,244,62,10/29/2023 3:14,6,3,0.73,21,17.1,7.4,50,7.4,High,Clear,0,Delivered,59,62.7
845,51,153,10/23/2023 7:01,8,1,0.84,16,5.4,14.9,32.3,9.6,Medium,Clear,0,Delivered,64,54.6
846,259,263,10/26/2023 1:40,6,2,0.77,6,1.8,24.3,15.2,4,Medium,Clear,0,Delivered,50,49.4
847,238,294,10/22/2023 23:32,3,3,0.75,15,6.7,14,49.5,9.7,High,Clear,0,Delivered,67,73
848,246,455,10/2/2023 19:48,7,4,0.72,16,2.5,28.5,24.3,8.8,Low,Clear,1,Delivered,65,55.8
849,49,375,10/29/2023 2:02,1,1,0.76,4,0.5,16.2,29.6,7.6,Low,Clear,0,Delivered,52,53.4
850,284,243,10/22/2023 13:58,4,3,0.89,0,0,15.1,5.3,1.4,Medium,Clear,1,Delivered,26,23.6
851,38,342,10/22/2023 14:52,4,3,0.92,15,3.6,39,23.5,9.5,Medium,Clear,1,Delivered,86,72.2
852,284,342,10/14/2023 2:54,2,4,0.77,6,2.9,11,11.6,2.5,High,Clear,0,Delivered,30,30.7
853,32,347,10/12/2023 6:16,8,4,0.87,20,1.8,16.6,39.5,11.6,Low,Clear,0,Delivered,72,64.4
854,243,121,10/3/2023 12:48,2,2,0.81,5,1.8,38.4,6.5,1.9,Medium,Clear,1,Delivered,53,54.3
855,41,353,10/22/2023 18:32,7,2,0.86,18,12,32.7,38.1,8.9,High,Clear,0,Delivered,90,78.4
856,292,173,10/23/2023 22:29,5,3,0.77,2,0.4,29.1,16.8,5,Medium,Clear,0,Delivered,57,49.7
857,103,416,10/7/2023 22:40,3,4,0.71,14,3.7,11.5,49.8,9.1,Medium,Clear,0,Delivered,72,68.3
858,292,103,10/29/2023 14:09,6,3,0.8,12,2,43,39,6.7,Medium,Rain,1,Delivered,93,87.8
859,107,160,10/16/2023 12:35,6,5,0.75,4,0.3,37.1,15.2,7.9,Low,Clear,1,Delivered,64,59.9
860,246,257,10/20/2023 5:17,1,4,0.92,1,0.6,26.7,5.8,1.8,High,Clear,0,Delivered,41,35.9
861,87,202,10/27/2023 2:55,3,5,0.92,34,3.6,22.2,71,11.6,Low,Heavy Rain,0,Delivered,93,99.1
862,66,45,10/4/2023 22:43,4,5,0.72,2,1.3,26.6,8.4,1,High,Clear,0,Delivered,39,38.5
863,138,64,10/20/2023 14:41,5,4,0.82,24,13.3,19,47.6,11.4,High,Clear,1,Delivered,72,74.1
864,200,196,10/24/2023 3:35,8,2,0.73,14,2.7,24.4,29.7,7.3,Medium,Clear,0,Delivered,71,62.3
865,93,477,10/16/2023 13:35,3,3,0.91,10,7,41.4,27.5,3.8,High,Clear,1,Delivered,77,71.5
866,278,391,10/7/2023 23:57,5,1,0.71,9,1.6,33.5,18,8,Low,Clear,0,Delivered,64,61.1
867,20,422,10/18/2023 23:36,3,1,0.83,22,10.2,19.1,52.1,8.4,High,Clear,0,Delivered,80,77.1
868,289,70,10/14/2023 6:49,7,4,0.75,6,1.4,39.6,37.3,9,Medium,Rain,0,Delivered,99,85.8
869,90,181,10/2/2023 4:27,4,2,0.9,3,0.5,13.6,2.6,1.2,Low,Clear,0,Delivered,19,19.5
870,50,331,10/2/2023 20:45,4,2,0.76,30,7.4,32.3,47,11.8,Medium,Clear,1,Delivered,84,82
871,10,247,10/29/2023 8:04,8,2,0.82,3,1.6,10.7,39.4,7.8,High,Rain,0,Delivered,64,59.6
872,79,329,10/23/2023 5:58,3,1,0.7,3,0.7,27.3,26.1,5.2,Medium,Clear,0,Delivered,60,63.3
873,37,158,10/19/2023 13:35,6,5,1,5,1.8,46.6,16,7.3,Medium,Clear,1,Delivered,67,65.4
874,59,406,10/21/2023 18:31,7,1,0.93,6,1.8,30.6,13.8,3,Medium,Clear,0,Delivered,56,50.5
875,88,186,10/2/2023 2:28,6,2,0.75,8,2.2,32.9,12.8,3.7,Medium,Clear,0,Delivered,55,53.1
876,104,231,10/27/2023 7:06,1,1,0.83,1,0.2,32,7.6,1.9,Medium,Heavy Rain,0,Delivered,41,43.7
877,277,73,10/21/2023 15:52,4,1,0.85,17,7.9,27.1,36,10.7,Medium,Clear,0,Delivered,73,67.8
878,104,55,10/21/2023 3:45,8,3,0.77,4,0.7,33.6,19.8,3.8,Medium,Clear,0,Delivered,56,58.9
879,254,486,10/17/2023 5:20,7,4,0.73,13,3.2,29.9,29.3,9.1,Medium,Clear,0,Delivered,60,60.8
880,230,243,10/14/2023 5:18,2,5,0.87,4,0.4,28.3,12.2,4,Low,Clear,0,Delivered,43,46.8
881,37,302,10/10/2023 16:46,1,3,0.95,4,3.2,39.7,13.3,2.6,High,Clear,0,Delivered,60,57.5
882,142,353,10/25/2023 0:04,3,4,0.87,4,1.9,42.5,6.5,2.2,Medium,Clear,0,Delivered,58,56.6
883,43,410,10/24/2023 3:22,1,2,0.89,9,0.5,40.3,18.3,10.5,Low,Clear,0,Delivered,70,61.7
884,116,448,10/16/2023 11:44,2,3,0.88,2,0.4,15.3,5.4,2.3,Low,Clear,0,Delivered,33,28.7
885,84,464,10/12/2023 0:49,4,4,0.84,2,0.4,7.7,4.7,2,Low,Clear,0,Delivered,16,14.1
886,259,393,10/19/2023 12:48,4,3,0.74,3,0.5,40.5,7.8,1.1,Low,Heavy Rain,1,Cancelled,49,52
887,87,215,10/5/2023 22:25,6,1,0.76,10,4.5,14.2,25.2,5,Medium,Clear,0,Delivered,45,45.4
888,291,15,10/7/2023 5:02,4,1,0.8,31,24.2,45.4,84.8,11.4,High,Clear,0,Delivered,144,132.5
889,96,147,10/19/2023 4:04,7,3,0.79,29,2.8,35.9,31,11,Low,Clear,0,Delivered,83,69.9
890,255,490,10/28/2023 1:28,6,3,0.86,4,3.1,16.4,18,2.3,High,Rain,0,Delivered,38,36.8
891,136,144,10/29/2023 15:45,8,5,0.83,1,0.1,16.2,2.3,1.1,Low,Clear,0,Delivered,29,27.3
892,248,25,10/5/2023 5:22,2,2,0.89,10,3.3,7.2,46.3,9.3,Medium,Heavy Rain,0,Delivered,60,58.3
893,92,99,10/24/2023 21:58,1,1,0.95,8,1.3,16.4,13.1,4.4,Medium,Rain,1,Delivered,37,37
894,247,179,10/7/2023 5:30,3,3,0.71,19,5.9,30.6,62.1,10.2,Medium,Heavy Rain,0,Delivered,97,99
895,258,333,10/3/2023 10:58,3,4,0.84,6,1.5,30.7,11.7,3.4,Medium,Clear,0,Delivered,48,48.9
896,187,174,10/26/2023 18:08,7,2,0.76,9,2.4,21.2,20.9,6.4,Medium,Clear,0,Delivered,53,51.5
897,124,263,10/11/2023 22:53,8,4,0.97,3,0.9,27.4,6.1,1.4,Medium,Rain,0,Delivered,39,37.5
898,260,290,10/20/2023 13:06,1,2,0.86,16,2.3,30.6,25.5,10.8,Low,Clear,1,Delivered,55,59.5
899,169,58,10/28/2023 14:23,8,4,0.97,4,0.3,47.2,5.8,3,Low,Clear,1,Delivered,65,57.9
900,111,334,10/18/2023 18:52,4,1,0.9,7,0.9,5.1,14.1,4.2,Low,Clear,0,Delivered,23,24.2
901,290,279,10/21/2023 21:21,6,3,0.74,17,4.4,18.1,21.3,6.3,Medium,Clear,1,Delivered,52,48.5
902,87,407,10/12/2023 14:47,3,3,0.95,9,3.8,24.9,11.5,4,Medium,Clear,1,Delivered,49,45.1
903,13,145,10/11/2023 9:21,4,5,0.8,3,2.5,30.8,10.4,1.4,High,Clear,0,Delivered,42,46
904,263,397,10/18/2023 2:22,7,3,0.92,2,0.1,24.2,2,1.3,Low,Clear,0,Delivered,34,34.2
905,288,122,10/18/2023 12:26,5,1,0.85,21,9.2,25.4,40.4,11.5,Medium,Clear,1,Delivered,80,71.2
906,23,27,10/13/2023 16:42,5,2,0.92,12,1.5,25.6,15.8,4.6,Low,Clear,0,Delivered,50,50.1
907,200,66,10/15/2023 13:19,7,2,0.86,4,0.8,30.2,16.3,4.7,Medium,Clear,1,Delivered,57,48.9
908,242,101,10/10/2023 13:45,3,3,0.98,32,9.8,44.4,44.6,11.2,High,Clear,1,Delivered,117,98.7
909,239,414,10/30/2023 4:11,1,4,0.85,18,2.4,14,28.5,10.2,Low,Clear,0,Delivered,54,45.8
910,165,388,10/28/2023 10:45,1,3,0.72,11,6.8,35.7,45.2,8.6,High,Clear,0,Delivered,91,84.6
911,226,94,10/24/2023 14:55,8,2,0.84,10,1.5,25.5,24,8.2,Low,Clear,1,Delivered,48,50.5
912,176,67,10/14/2023 7:23,1,5,0.99,5,0.6,30.8,26.2,9.8,Low,Clear,0,Delivered,64,60.9
913,29,250,10/7/2023 22:50,4,2,0.94,3,0.2,12.6,6.2,2.9,Low,Clear,0,Delivered,32,26.8
914,165,142,10/1/2023 15:31,5,4,0.89,13,1.5,39.7,15.6,8.3,Low,Clear,0,Delivered,57,61.6
915,23,267,10/14/2023 1:38,4,4,0.75,4,0.6,24.6,11.6,2.1,Low,Rain,0,Delivered,46,45.7
916,294,40,10/14/2023 17:52,2,5,0.75,2,0.6,38.1,8.3,2.4,Medium,Clear,0,Delivered,54,54.9
917,44,215,10/15/2023 3:30,2,4,0.92,7,1.7,40.3,14.3,3.7,Medium,Clear,0,Delivered,67,56.7
918,261,489,10/11/2023 23:55,8,3,0.92,17,1.6,26,14.5,8.8,Low,Clear,0,Delivered,51,49.3
919,180,496,10/5/2023 1:49,3,3,0.81,17,1.2,26.7,30.8,10.8,Low,Clear,0,Cancelled,57,63
920,296,480,10/30/2023 15:52,2,2,1,4,0.4,25.7,15.3,8.6,Low,Clear,0,Delivered,50,46.6
921,139,131,10/13/2023 19:16,1,1,0.91,11,8.4,20.1,36.3,5.6,High,Clear,1,Delivered,66,65.7
922,248,490,10/23/2023 20:28,3,3,0.97,5,0.3,18.4,15.5,6.7,Low,Clear,1,Delivered,39,35.1
923,241,1,10/10/2023 23:01,5,3,0.71,4,0.7,33.3,25.1,8.8,Low,Clear,0,Delivered,59,62.2
924,106,9,10/6/2023 5:40,6,5,0.89,5,0.6,20.6,13.6,7.7,Low,Clear,0,Delivered,40,35.3
925,173,368,10/31/2023 5:20,5,3,0.92,6,0.8,32.4,18.7,6.8,Low,Clear,0,Delivered,54,53.5
926,49,329,10/22/2023 14:39,8,2,0.94,6,1.7,21,14.8,3.6,Medium,Clear,1,Delivered,54,44.7
927,123,380,10/11/2023 5:22,7,5,0.9,18,1.7,48.6,15,7.8,Low,Clear,0,Delivered,72,68.5
928,35,332,10/31/2023 10:18,2,3,0.88,3,0.2,39.6,4.3,1.2,Low,Clear,0,Delivered,53,52.6
929,106,385,10/21/2023 11:10,7,2,0.92,8,4.7,11.2,37.9,7.2,High,Rain,0,Delivered,51,50.6
930,196,144,10/19/2023 14:34,8,5,0.71,18,9.9,33.6,51.9,10,High,Clear,1,Delivered,81,88.5
931,109,350,10/13/2023 12:30,2,1,0.93,8,5.1,27.9,19.6,3,High,Clear,1,Delivered,67,55.9
932,125,328,10/13/2023 7:26,5,2,0.8,4,2.2,13.7,9.7,2.3,High,Clear,0,Delivered,36,32.2
933,295,494,10/8/2023 5:11,7,3,0.93,23,7,34.9,31.3,11.7,Medium,Clear,0,Delivered,83,72.2
934,37,302,10/20/2023 20:54,2,5,0.93,9,7,39.7,48,10.3,High,Clear,1,Delivered,95,89.2
935,188,138,10/19/2023 16:33,2,1,0.78,5,1,34,17.2,4.3,Medium,Clear,0,Delivered,68,57.7
936,23,417,10/8/2023 14:22,4,2,0.91,3,0.9,29.9,7.2,3.3,Medium,Clear,1,Delivered,48,45.8
937,261,358,10/18/2023 0:26,6,1,0.8,13,5,28.8,46.7,4.7,High,Rain,0,Delivered,79,79.9
938,194,297,10/23/2023 9:09,6,2,0.92,9,4.1,12.2,18.5,5.7,Medium,Clear,0,Delivered,37,32.9
939,152,179,10/1/2023 18:26,8,3,0.76,13,10.4,14.3,65.8,10,High,Rain,0,Delivered,95,85.1
940,18,278,10/2/2023 15:14,5,2,0.72,8,1.3,42,8,3.6,Low,Clear,0,Delivered,65,56.4
941,27,144,10/29/2023 21:18,5,3,0.88,12,2.4,40,24.2,8.9,Medium,Clear,1,Delivered,85,72.6
942,24,339,10/4/2023 8:53,2,2,0.76,29,12.8,22,40.4,11.2,Medium,Clear,0,Delivered,69,71.5
943,29,459,10/30/2023 18:24,1,5,0.97,11,2.3,11.5,11.9,5.2,Medium,Clear,0,Delivered,30,30
944,139,190,10/28/2023 3:09,4,2,0.75,0,0,7,6.8,1.3,High,Clear,0,Delivered,16,15.3
945,146,437,10/25/2023 14:55,1,2,0.88,19,6.8,40.1,73.8,10.1,High,Rain,1,Delivered,120,122.8
946,123,331,10/16/2023 17:52,2,4,0.91,22,10.1,45.3,54.5,8.8,Medium,Heavy Rain,0,Delivered,124,106.3
947,128,270,10/18/2023 17:36,8,4,0.7,7,1.2,26.4,9.6,2.6,Low,Clear,0,Delivered,42,40.4
948,117,487,10/16/2023 10:49,5,2,0.96,9,1,10,17.9,7.6,Low,Clear,0,Delivered,36,30.5
949,132,187,10/5/2023 12:07,7,4,0.92,12,5.6,31.4,47.4,10.1,Medium,Clear,1,Delivered,88,83.4
950,289,154,10/30/2023 8:01,7,3,0.93,5,0.9,36.5,6.7,3,Medium,Clear,0,Delivered,51,48.8
951,206,172,10/14/2023 6:23,8,4,0.72,1,0.2,21.4,10.2,3.5,Low,Clear,0,Delivered,39,38.5
952,236,404,10/4/2023 21:41,1,2,0.81,3,0.3,28.6,9.1,3.2,Low,Clear,1,Delivered,44,41.7
953,42,468,10/31/2023 6:49,6,1,0.89,28,10.5,33.1,56.1,12,Medium,Rain,0,Delivered,95,96.1
954,160,247,10/11/2023 15:53,3,1,0.77,9,4.6,34.8,17.5,3.5,High,Clear,0,Delivered,61,57
955,252,389,10/14/2023 19:23,1,2,0.95,5,0.7,45,9.8,3.9,Low,Clear,1,Delivered,57,60.6
956,179,449,10/8/2023 22:27,5,2,0.82,4,0.9,35.6,5.4,1.5,Medium,Clear,0,Delivered,57,49.7
957,125,11,10/17/2023 4:16,6,1,0.94,14,5,13.4,35.5,11.8,Medium,Clear,0,Delivered,52,54.4
958,260,47,10/14/2023 1:01,2,5,0.96,2,0.6,29.2,14.4,3.7,Medium,Heavy Rain,0,Delivered,56,53.3
959,276,266,10/9/2023 12:28,1,4,0.84,8,4.1,27,47,9,High,Rain,1,Delivered,78,79.7
960,213,317,10/11/2023 23:55,2,5,0.77,3,0.3,7.9,3.2,1.3,Low,Clear,0,Delivered,24,20.8
961,190,111,10/8/2023 8:03,4,3,0.81,28,16.8,16.8,67.6,9.6,High,Clear,0,Delivered,86,87.7
962,58,476,10/27/2023 3:45,3,1,0.85,18,5.3,19.8,42.4,9.3,Medium,Clear,0,Delivered,80,68.6
963,203,301,10/29/2023 6:19,7,1,0.84,4,0.7,31.8,4.7,1.9,Medium,Clear,0,Delivered,35,37.9
964,80,303,10/29/2023 17:21,5,5,0.7,5,0.8,39,9.2,2.3,Low,Clear,0,Delivered,49,52.7
965,228,418,10/4/2023 4:01,5,3,0.73,4,2.8,38.9,32.4,4.2,High,Clear,0,Delivered,69,75.4
966,95,374,10/5/2023 22:56,2,5,0.84,9,1.3,22.2,11,4.9,Low,Clear,0,Delivered,39,41.5
967,4,397,10/8/2023 21:13,3,3,0.83,27,4.8,38.4,25.1,9.6,Medium,Clear,1,Delivered,78,73.5
968,165,492,10/27/2023 15:33,6,2,0.97,2,1.5,36.3,6.7,1.7,High,Clear,0,Delivered,55,51.2
969,300,473,10/1/2023 21:54,5,2,0.78,24,9.8,41.4,32.7,8.2,Medium,Clear,1,Delivered,71,76.2
970,42,279,10/11/2023 11:53,1,1,0.99,7,5.4,33.9,19,3.5,High,Rain,0,Delivered,56,59
971,285,292,10/26/2023 1:40,5,2,0.99,11,7.4,38.5,30.8,5.2,High,Rain,0,Delivered,80,73.8
972,229,447,10/17/2023 7:03,1,5,0.76,0,0,10.6,3,1,Low,Clear,0,Delivered,14,14.8
973,243,252,10/23/2023 16:51,5,3,0.71,2,0.9,35.5,12.7,4.2,Medium,Clear,0,Delivered,61,54.3
974,212,76,10/4/2023 21:01,1,1,0.76,2,0.7,19.7,9.5,2.9,Medium,Clear,1,Delivered,41,34.7
975,300,175,10/27/2023 13:34,4,2,0.83,18,6.4,47,45,6.5,High,Clear,1,Delivered,106,100.5
976,55,109,10/26/2023 14:06,8,1,0.81,6,0.6,20.6,14.6,2.7,Low,Rain,1,Delivered,45,39
977,173,450,10/11/2023 19:26,2,1,0.84,18,7,37.5,32.1,10.2,Medium,Clear,1,Delivered,73,79
978,277,340,10/19/2023 16:17,8,3,0.91,18,2,26.5,21.3,10.7,Low,Clear,0,Delivered,58,49.3
979,229,336,10/24/2023 21:22,6,5,0.86,8,3.3,22.1,36.1,10.3,Medium,Clear,1,Delivered,55,59.6
980,30,14,10/14/2023 3:48,6,5,0.8,17,2,49.4,37.4,11.8,Low,Clear,0,Delivered,82,91.2
981,23,181,10/25/2023 15:23,4,4,0.9,9,1,27.1,20.2,11.1,Low,Clear,0,Delivered,59,50.6
982,5,322,10/18/2023 4:09,7,5,0.8,4,1.1,39.1,13.9,4.1,Medium,Rain,0,Delivered,58,60.6
983,63,433,10/1/2023 13:34,6,2,0.81,2,1,15.4,27,4.5,High,Heavy Rain,1,Delivered,59,51.6
984,221,272,10/30/2023 6:52,1,4,0.8,10,3.1,11,32.4,6.9,Medium,Rain,0,Delivered,51,49.2
985,82,452,10/11/2023 23:40,6,4,0.79,11,3.9,33.4,22.1,5.2,Medium,Clear,0,Delivered,59,57.7
986,242,43,10/24/2023 8:37,2,4,0.91,25,11.4,40.7,35.4,11.7,Medium,Clear,0,Delivered,97,82
987,253,461,10/13/2023 14:30,3,4,0.75,7,2.8,21,14.5,4.7,Medium,Clear,1,Delivered,46,41
988,52,102,10/26/2023 4:51,1,5,0.93,21,4.8,31.1,41.1,9.1,Medium,Clear,0,Delivered,85,74.6
989,39,113,10/18/2023 20:14,7,4,0.98,11,3.4,39.7,23.7,7.3,Medium,Rain,1,Delivered,64,64.6
990,259,193,10/23/2023 2:49,7,2,0.78,31,8,33.6,45.4,11.5,Medium,Rain,0,Delivered,77,83.3
991,271,9,10/15/2023 23:40,7,2,0.91,11,1,27.4,16.2,9.2,Low,Clear,0,Delivered,53,53.5
992,72,149,10/6/2023 13:16,6,1,0.88,8,5.6,34.7,51.9,4.3,High,Heavy Rain,1,Cancelled,111,95.7
993,70,338,10/1/2023 21:11,5,2,0.79,2,0.4,45.9,9.4,3.2,Medium,Clear,1,Delivered,75,65
994,220,491,10/7/2023 9:26,5,1,0.77,18,3,8.4,37.4,10.4,Medium,Clear,0,Delivered,56,48.7
995,4,224,10/13/2023 16:07,3,2,0.98,15,4.4,39.1,30.6,11,Medium,Clear,0,Delivered,82,78.5
996,290,110,10/8/2023 6:25,4,4,0.91,11,0.8,9.7,26.4,10.1,Low,Clear,0,Delivered,41,41.5
997,292,354,10/30/2023 1:28,1,3,0.89,11,3.6,27,33.6,9.1,Medium,Clear,0,Delivered,66,69.8
998,231,84,10/10/2023 12:37,5,4,1,5,1.7,53.2,9.8,4.5,Medium,Clear,1,Delivered,62,66.1
999,80,43,10/14/2023 5:30,7,5,0.81,11,4.4,40.4,25.5,6.6,High,Clear,0,Delivered,72,70.8
1000,66,66,10/29/2023 7:58,2,1,0.77,28,10.7,14.3,51.6,11.1,Medium,Clear,0,Delivered,76,69.2
1001,136,388,10/28/2023 7:05,3,3,0.8,4,0.8,10.1,11,2.5,Medium,Rain,0,Delivered,27,22.6
1002,191,379,10/18/2023 17:49,4,2,0.75,6,2.1,7.8,31.8,6.4,Medium,Clear,0,Delivered,45,44.6
1003,59,109,10/7/2023 2:30,8,4,0.98,3,1.1,35,28.4,4.9,Medium,Rain,0,Delivered,75,64.8
1004,266,102,10/2/2023 10:00,7,1,0.91,11,1.7,15.1,49.7,8.5,Low,Heavy Rain,0,Delivered,83,72.2
1005,7,135,10/17/2023 19:47,4,1,0.88,7,5.8,19.3,34.1,8,High,Clear,1,Delivered,66,58.7
1006,202,86,10/28/2023 12:41,2,2,0.94,18,6.7,21,21.2,7.2,Medium,Clear,1,Delivered,54,49.9
1007,237,84,10/6/2023 1:49,6,1,0.85,12,8.1,34.1,20.1,4.1,High,Clear,0,Delivered,56,61.1
1008,268,442,10/20/2023 13:39,2,2,0.76,7,2.6,40.8,11.8,2.8,Medium,Rain,1,Delivered,62,59.3
1009,79,227,10/12/2023 7:49,8,2,0.75,14,4.6,22.6,35.8,9.6,Medium,Clear,0,Cancelled,78,68
1010,46,260,10/26/2023 18:15,6,4,0.86,8,2.9,24.8,57.1,11.9,Medium,Rain,0,Delivered,98,84.5
1011,243,380,10/31/2023 10:05,3,1,0.94,6,1,33.2,5.7,2.9,Low,Clear,0,Delivered,49,47.6
1012,288,20,10/24/2023 12:48,2,5,0.77,3,2.1,36.4,9.2,1.8,High,Clear,1,Delivered,57,53.4
1013,160,35,10/20/2023 1:32,8,5,0.91,6,1.5,45.8,35.5,9.2,Medium,Clear,0,Delivered,101,86.7
1014,115,353,10/23/2023 9:11,5,4,0.77,11,4.3,15.7,15.6,4.8,Medium,Clear,0,Delivered,36,34.2
1015,114,243,10/17/2023 1:46,4,4,0.83,8,0.6,29,10.8,3.3,Low,Clear,0,Delivered,46,43
1016,126,443,10/23/2023 0:22,7,2,0.72,15,8.6,26.1,42.7,6.8,High,Clear,0,Delivered,82,70.8
1017,90,469,10/13/2023 3:06,7,5,0.85,19,10.2,18.1,41.1,8.4,High,Clear,0,Delivered,73,64.5
1018,61,429,10/21/2023 7:14,8,1,0.75,7,1.9,22.9,11.1,3.4,Medium,Clear,0,Delivered,39,41.7
1019,102,270,10/4/2023 4:11,6,5,0.95,18,2.4,30.2,30.7,11.9,Low,Clear,0,Delivered,65,70
1020,114,223,10/15/2023 5:56,2,4,0.99,9,0.7,34.6,12.8,4.6,Low,Clear,0,Delivered,56,54.2
1021,174,406,10/8/2023 18:58,1,4,0.73,9,1.6,44.1,26.3,4.5,Low,Rain,0,Delivered,90,78.2
1022,92,304,10/24/2023 7:32,2,2,0.86,10,2.4,21.2,18.1,5.7,Medium,Clear,0,Delivered,58,49.1
1023,183,158,10/25/2023 12:32,7,1,0.91,18,12.9,20.1,51,9.2,High,Rain,1,Delivered,96,80.8
1024,205,285,10/12/2023 13:30,6,4,0.72,15,4.5,47.3,33.7,10.6,Medium,Clear,1,Delivered,109,91
1025,195,36,10/31/2023 6:41,8,1,0.87,10,2.3,28.3,11.7,4.6,Medium,Clear,0,Delivered,47,45.1
1026,25,497,10/30/2023 9:10,4,5,0.98,2,0.6,18.7,9.1,2.3,Medium,Clear,0,Delivered,36,31
1027,234,298,10/16/2023 4:39,5,2,0.86,10,1,15.3,12.4,3.8,Low,Clear,0,Delivered,40,36.2
1028,16,29,10/22/2023 0:16,7,5,0.89,4,0.6,15.4,4.1,1.9,Low,Clear,0,Delivered,22,21.3
1029,141,391,10/18/2023 8:12,8,4,0.8,13,4.8,24.6,38.5,7.9,Medium,Heavy Rain,0,Delivered,78,65.8
1030,108,416,10/18/2023 4:03,7,4,0.88,15,2.4,23.2,31,9.1,Low,Clear,0,Cancelled,60,58.9
1031,300,397,10/29/2023 9:46,2,1,0.97,8,1.4,38.1,11.7,5.7,Medium,Clear,0,Delivered,52,53
1032,80,255,10/25/2023 21:39,5,4,0.8,7,1.1,38.7,21.5,11.5,Low,Clear,1,Delivered,72,64.9
1033,76,397,10/29/2023 3:56,1,1,0.93,7,3.8,21.8,27.3,9,High,Clear,0,Delivered,49,52.2
1034,276,438,10/16/2023 22:05,6,3,0.87,11,2.7,24.6,24.7,5.2,Medium,Clear,0,Cancelled,70,59
